osm_id,place,plz,landkreis,bundesland,nuts3,nuts2,nuts1
2790226,Erbach,89155,Alb-Donau-Kreis,Baden-Württemberg,DE145,DE14,DE1
975241,Erbendorf,92681,Landkreis Tirschenreuth,Bayern,DEB33,DEB3,DEB
2536307,Erbenhausen,98634,Landkreis Schmalkalden-Meiningen,Thüringen,DEB33,DEB3,DEB
1248576,Erbes-Büdesheim,55234,Landkreis Alzey-Worms,Rheinland-Pfalz,DEB33,DEB3,DEB
1258361,Erden,54492,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz,DEB33,DEB3,DEB
1246629,Erdesbach,66887,Landkreis Kusel,Rheinland-Pfalz,DEB33,DEB3,DEB
934743,Erding,85435,Landkreis Erding,Bayern,DEB33,DEB3,DEB
405288,Erdmannhausen,71729,Landkreis Ludwigsburg,Baden-Württemberg,DEB33,DEB3,DEB
546905,Erdweg,85253,Landkreis Dachau,Bayern,DEB33,DEB3,DEB
944923,Eresing,86922,Landkreis Landsberg am Lech,Bayern,DEB33,DEB3,DEB
944923,Eresing,86926,Landkreis Landsberg am Lech,Bayern,DEB33,DEB3,DEB
944923,Eresing,86941,Landkreis Landsberg am Lech,Bayern,DEB33,DEB3,DEB
1157804,Erfde,24803,Kreis Schleswig-Flensburg,Schleswig-Holstein,DEA14,DEA1,DEA
168482,Erftstadt,50374,Rhein-Erft-Kreis,Nordrhein-Westfalen,DEA27,DEA2,DEA
62745,Erfurt,99084,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99085,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99086,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99087,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99089,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99090,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99091,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99092,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99094,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99095,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99096,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99097,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99098,,Thüringen,#NV,#NV,#NV
62745,Erfurt,99099,,Thüringen,#NV,#NV,#NV
1251117,Erfweiler,66996,Landkreis Südwestpfalz,Rheinland-Pfalz,DEB33,DEB3,DEB
356765,Ergersheim,91465,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern,DEB33,DEB3,DEB
539709,Ergeshausen,56368,Rhein-Lahn-Kreis,Rheinland-Pfalz,DEB1A,DEB1,DEB
179445,Ergolding,84030,Landkreis Landshut,Bayern,DEB33,DEB3,DEB
179310,Ergoldsbach,84061,Landkreis Landshut,Bayern,DEB33,DEB3,DEB
941002,Erharting,84513,Landkreis Mühldorf am Inn,Bayern,DEB33,DEB3,DEB
957052,Ering,94140,Landkreis Rottal-Inn,Bayern,DEB33,DEB3,DEB
2783822,Eriskirch,88097,Bodenseekreis,Baden-Württemberg,DE147,DE14,DE1
67333,Erkelenz,41812,Kreis Heinsberg,Nordrhein-Westfalen,DEA14,DEA1,DEA
2795577,Erkenbrechtsweiler,73268,Landkreis Esslingen,Baden-Württemberg,DEB33,DEB3,DEB
1432640,Erkerode,38173,Landkreis Wolfenbüttel,Niedersachsen,DEB33,DEB3,DEB
968910,Erkheim,87746,Landkreis Unterallgäu,Bayern,DEB33,DEB3,DEB
55780,Erkner,15537,Landkreis Oder-Spree,Brandenburg,DEB33,DEB3,DEB
66535,Erkrath,40699,Kreis Mettmann,Nordrhein-Westfalen,DEA14,DEA1,DEA
181150,Erlabrunn,97250,Landkreis Würzburg,Bayern,DEB33,DEB3,DEB
62403,Erlangen,91052,,Bayern,#NV,#NV,#NV
62403,Erlangen,91054,,Bayern,#NV,#NV,#NV
62403,Erlangen,91056,,Bayern,#NV,#NV,#NV
62403,Erlangen,91058,,Bayern,#NV,#NV,#NV
414697,Erlau,9306,Landkreis Mittelsachsen,Sachsen,DEB33,DEB3,DEB
942016,Erlbach,84567,Landkreis Altötting,Bayern,DEB33,DEB3,DEB
410472,Erlenbach,74235,Landkreis Heilbronn,Baden-Württemberg,DEB33,DEB3,DEB
394527,Erlenbach a.Main,63906,Landkreis Miltenberg,Bayern,DEB33,DEB3,DEB
1251122,Erlenbach bei Dahn,76891,Landkreis Südwestpfalz,Rheinland-Pfalz,DEB33,DEB3,DEB
1252351,Erlenbach bei Kandel,76872,Landkreis Germersheim,Rheinland-Pfalz,DEB33,DEB3,DEB
335466,Erlenbach b.Marktheidenfeld,97837,Landkreis Main-Spessart,Bayern,DEB33,DEB3,DEB
2801245,Erlenmoos,88416,Landkreis Biberach,Baden-Württemberg,DEB33,DEB3,DEB
535896,Erlensee,63526,Main-Kinzig-Kreis,Hessen,DE719,DE71,DE7
405784,Erligheim,74391,Landkreis Ludwigsburg,Baden-Württemberg,DEB33,DEB3,DEB
391188,Ermershausen,96126,Landkreis Haßberge,Bayern,DEB33,DEB3,DEB
163246,Erndtebrück,57339,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen,DEA14,DEA1,DEA
380993,Ernsgaden,85119,Landkreis Pfaffenhofen an der Ilm,Bayern,DEB33,DEB3,DEB
1259309,Ernst,56814,Landkreis Cochem-Zell,Rheinland-Pfalz,DEB33,DEB3,DEB
1163502,Ernzen,54668,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
2801246,Erolzheim,88453,Landkreis Biberach,Baden-Württemberg,DEB33,DEB3,DEB
172382,Erpel,53579,Landkreis Neuwied,Rheinland-Pfalz,DEB33,DEB3,DEB
1249953,Erpolzheim,67167,Landkreis Bad Dürkheim,Rheinland-Pfalz,DEB33,DEB3,DEB
418137,Ersfeld,57635,Landkreis Altenkirchen,Rheinland-Pfalz,DEB33,DEB3,DEB
2802282,Ertingen,88521,Landkreis Biberach,Baden-Württemberg,DEB33,DEB3,DEB
153399,Erwitte,59597,Kreis Soest,Nordrhein-Westfalen,DEA14,DEA1,DEA
1286668,Erxleben,39343,Landkreis Börde,Sachsen-Anhalt,DEB33,DEB3,DEB
1253793,Erzenhausen,67685,Landkreis Kaiserslautern,Rheinland-Pfalz,DEB33,DEB3,DEB
452420,Erzhausen,64390,Landkreis Darmstadt-Dieburg,Hessen,DEB33,DEB3,DEB
1076003,Esch,54585,Landkreis Vulkaneifel,Rheinland-Pfalz,DEB33,DEB3,DEB
1259142,Esch,54518,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz,DEB33,DEB3,DEB
915431,Eschach,73569,Ostalbkreis,Baden-Württemberg,DE11D,DE11,DE1
395438,Eschau,63863,Landkreis Miltenberg,Bayern,DEB33,DEB3,DEB
540451,Eschbach,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz,DEB1A,DEB1,DEB
1252727,Eschbach,76831,Landkreis Südliche Weinstraße,Rheinland-Pfalz,DEB33,DEB3,DEB
1959405,Eschbach,79427,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg,DEB33,DEB3,DEB
423062,Eschborn,65760,Main-Taunus-Kreis,Hessen,DE71A,DE71,DE7
943749,Eschbronn,78664,Landkreis Rottweil,Baden-Württemberg,DEB33,DEB3,DEB
2014145,Esche,49828,Landkreis Grafschaft Bentheim,Niedersachsen,DEB33,DEB3,DEB
158443,Escheburg,21039,Kreis Herzogtum Lauenburg,Schleswig-Holstein,DEA14,DEA1,DEA
3411187,Eschede,29348,Landkreis Celle,Niedersachsen,DEB33,DEB3,DEB
3411187,Eschede,29359,Landkreis Celle,Niedersachsen,DEB33,DEB3,DEB
3411187,Eschede,29361,Landkreis Celle,Niedersachsen,DEB33,DEB3,DEB
453377,Eschelbronn,74927,Rhein-Neckar-Kreis,Baden-Württemberg,DE128,DE12,DE1
2792614,Eschenbach,73037,Landkreis Göppingen,Baden-Württemberg,DEB33,DEB3,DEB
2792614,Eschenbach,73107,Landkreis Göppingen,Baden-Württemberg,DEB33,DEB3,DEB
1059435,Eschenbach i.d.OPf.,92676,Landkreis Neustadt an der Waldnaab,Bayern,DEB33,DEB3,DEB
2818332,Eschenbergen,99869,Landkreis Gotha,Thüringen,DEB33,DEB3,DEB
215965,Eschenburg,35713,Lahn-Dill-Kreis,Hessen,DE722,DE72,DE7
939358,Eschenlohe,82438,Landkreis Garmisch-Partenkirchen,Bayern,DEB33,DEB3,DEB
1184657,Eschershausen,37632,Landkreis Holzminden,Niedersachsen,DEB33,DEB3,DEB
1113728,Eschfeld,54619,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
959883,Eschlkam,93458,Landkreis Cham,Bayern,DEB33,DEB3,DEB
549419,Eschwege,37269,Werra-Meißner-Kreis,Hessen,DE737,DE73,DE7
157995,Eschweiler,52249,Städteregion Aachen,Nordrhein-Westfalen,DEA2D,DEA2,DEA
2012454,Esens,26427,Landkreis Wittmund,Niedersachsen,DEB33,DEB3,DEB
1145092,Esgrus,24402,Kreis Schleswig-Flensburg,Schleswig-Holstein,DEA14,DEA1,DEA
1059453,Eslarn,92693,Landkreis Neustadt an der Waldnaab,Bayern,DEB33,DEB3,DEB
157419,Eslohe,59889,Hochsauerlandkreis,Nordrhein-Westfalen,DEA57,DEA5,DEA
145253,Espelkamp,32339,Kreis Minden-Lübbecke,Nordrhein-Westfalen,DEA14,DEA1,DEA
531464,Espenau,34314,Landkreis Kassel,Hessen,DEB33,DEB3,DEB
2179160,Eßbach,7924,Saale-Orla-Kreis,Thüringen,DEG0K,DEG0,DEG
1808863,Essel,29690,Landkreis Heidekreis,Niedersachsen,DEB33,DEB3,DEB
337248,Esselbach,97839,Landkreis Main-Spessart,Bayern,DEB33,DEB3,DEB
1248589,Esselborn,55234,Landkreis Alzey-Worms,Rheinland-Pfalz,DEB33,DEB3,DEB
62713,Essen,45127,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45128,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45130,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45131,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45133,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45134,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45136,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45138,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45139,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45141,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45143,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45144,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45145,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45147,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45149,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45219,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45239,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45257,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45259,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45276,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45277,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45279,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45289,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45307,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45309,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45326,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45327,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45329,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45355,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45356,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45357,,Nordrhein-Westfalen,#NV,#NV,#NV
62713,Essen,45359,,Nordrhein-Westfalen,#NV,#NV,#NV
179470,Essenbach,84051,Landkreis Landshut,Bayern,DEB33,DEB3,DEB
1245314,Essenheim,55270,Landkreis Mainz-Bingen,Rheinland-Pfalz,DEB33,DEB3,DEB
1101377,Essen (Oldenburg),49632,Landkreis Cloppenburg,Niedersachsen,DEB33,DEB3,DEB
956662,Essing,93343,Landkreis Kelheim,Bayern,DEB33,DEB3,DEB
1252804,Essingen,76879,Landkreis Südliche Weinstraße,Rheinland-Pfalz,DEB33,DEB3,DEB
2792055,Essingen,73457,Ostalbkreis,Baden-Württemberg,DE11D,DE11,DE1
2792055,Essingen,73563,Ostalbkreis,Baden-Württemberg,DE11D,DE11,DE1
2792055,Essingen,73566,Ostalbkreis,Baden-Württemberg,DE11D,DE11,DE1
1152710,Eßlingen,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
2792882,Esslingen am Neckar,73728,Landkreis Esslingen,Baden-Württemberg,DEB33,DEB3,DEB
2792882,Esslingen am Neckar,73730,Landkreis Esslingen,Baden-Württemberg,DEB33,DEB3,DEB
2792882,Esslingen am Neckar,73732,Landkreis Esslingen,Baden-Württemberg,DEB33,DEB3,DEB
2792882,Esslingen am Neckar,73733,Landkreis Esslingen,Baden-Württemberg,DEB33,DEB3,DEB
2792882,Esslingen am Neckar,73734,Landkreis Esslingen,Baden-Württemberg,DEB33,DEB3,DEB
1246682,Eßweiler,67754,Landkreis Kusel,Rheinland-Pfalz,DEB33,DEB3,DEB
182348,Estenfeld,97230,Landkreis Würzburg,Bayern,DEB33,DEB3,DEB
2007738,Esterwegen,26897,Landkreis Emsland,Niedersachsen,DEB33,DEB3,DEB
1249991,Esthal,67466,Landkreis Bad Dürkheim,Rheinland-Pfalz,DEB33,DEB3,DEB
1249991,Esthal,67468,Landkreis Bad Dürkheim,Rheinland-Pfalz,DEB33,DEB3,DEB
1249991,Esthal,67472,Landkreis Bad Dürkheim,Rheinland-Pfalz,DEB33,DEB3,DEB
445789,Estorf,21727,Landkreis Stade,Niedersachsen,DEB33,DEB3,DEB
1183261,Estorf,31629,Landkreis Nienburg/Weser,Niedersachsen,DEB33,DEB3,DEB
1258429,Etgert,54424,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz,DEB33,DEB3,DEB
1246580,Etschberg,66871,Landkreis Kusel,Rheinland-Pfalz,DEB33,DEB3,DEB
939317,Ettal,82488,Landkreis Garmisch-Partenkirchen,Bayern,DEB33,DEB3,DEB
1140553,Etteldorf,54655,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
453009,Ettenheim,77955,Ortenaukreis,Baden-Württemberg,DE134,DE13,DE1
1015147,Ettenstatt,91796,Landkreis Weißenburg-Gunzenhausen,Bayern,DEB33,DEB3,DEB
2856992,Ettersburg,99439,Landkreis Weimarer Land,Thüringen,DEB33,DEB3,DEB
534477,Ettinghausen,56244,Westerwaldkreis,Rheinland-Pfalz,DEB1B,DEB1,DEB
659839,Ettlingen,76275,Landkreis Karlsruhe,Baden-Württemberg,DEB33,DEB3,DEB
548040,Ettringen,56729,Landkreis Mayen-Koblenz,Rheinland-Pfalz,DEB33,DEB3,DEB
958166,Ettringen,86833,Landkreis Unterallgäu,Bayern,DEB33,DEB3,DEB
420581,Etzbach,57539,Landkreis Altenkirchen,Rheinland-Pfalz,DEB33,DEB3,DEB
1028560,Etzelwang,92268,Landkreis Amberg-Sulzbach,Bayern,DEB33,DEB3,DEB
1059452,Etzenricht,92694,Landkreis Neustadt an der Waldnaab,Bayern,DEB33,DEB3,DEB
2388429,Etzleben,6577,Kyffhäuserkreis,Thüringen,DEG0A,DEG0,DEG
318736,Euerbach,97502,Landkreis Schweinfurt,Bayern,DEB33,DEB3,DEB
383697,Euerdorf,97717,Landkreis Bad Kissingen,Bayern,DEB33,DEB3,DEB
415007,Eulenberg,57632,Landkreis Altenkirchen,Rheinland-Pfalz,DEB33,DEB3,DEB
1253795,Eulenbis,67685,Landkreis Kaiserslautern,Rheinland-Pfalz,DEB33,DEB3,DEB
1259828,Eulgem,56761,Landkreis Cochem-Zell,Rheinland-Pfalz,DEB33,DEB3,DEB
395727,Eurasburg,86495,Landkreis Aichach-Friedberg,Bayern,DEB33,DEB3,DEB
935157,Eurasburg,82547,Landkreis Bad Tölz-Wolfratshausen,Bayern,DEB33,DEB3,DEB
1113760,Euscheid,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
1403657,Euskirchen,53879,Kreis Euskirchen,Nordrhein-Westfalen,DEA14,DEA1,DEA
1403657,Euskirchen,53881,Kreis Euskirchen,Nordrhein-Westfalen,DEA14,DEA1,DEA
336477,Eußenheim,97776,Landkreis Main-Spessart,Bayern,DEB33,DEB3,DEB
1252776,Eußerthal,76857,Landkreis Südliche Weinstraße,Rheinland-Pfalz,DEB33,DEB3,DEB
382408,Eutin,23701,Kreis Ostholstein,Schleswig-Holstein,DEA14,DEA1,DEA
935841,Eutingen im Gäu,72184,Landkreis Freudenstadt,Baden-Württemberg,DEB33,DEB3,DEB
2012364,Eversmeer,26556,Landkreis Wittmund,Niedersachsen,DEB33,DEB3,DEB
152294,Everswinkel,48351,Kreis Warendorf,Nordrhein-Westfalen,DEA14,DEA1,DEA
1432635,Evessen,38173,Landkreis Wolfenbüttel,Niedersachsen,DEB33,DEB3,DEB
533580,Ewighausen,56244,Westerwaldkreis,Rheinland-Pfalz,DEB1B,DEB1,DEB
142695,Extertal,32699,Kreis Lippe,Nordrhein-Westfalen,DEA14,DEA1,DEA
1621066,Eydelstedt,49406,Landkreis Diepholz,Niedersachsen,DEB33,DEB3,DEB
310316,Eyendorf,21376,Landkreis Harburg,Niedersachsen,DEB33,DEB3,DEB
2014297,Eystrup,27324,Landkreis Nienburg/Weser,Niedersachsen,DEB33,DEB3,DEB
535718,Fachbach,56133,Rhein-Lahn-Kreis,Rheinland-Pfalz,DEB1A,DEB1,DEB
1157534,Fahrdorf,24857,Kreis Schleswig-Flensburg,Schleswig-Holstein,DEA14,DEA1,DEA
181765,Fahren,24253,Kreis Plön,Schleswig-Holstein,DEA14,DEA1,DEA
403739,Fahrenbach,74864,Neckar-Odenwald-Kreis,Baden-Württemberg,DE127,DE12,DE1
422844,Fahrenkrug,23795,Kreis Segeberg,Schleswig-Holstein,DEA14,DEA1,DEA
1410899,Fahrenwalde,17309,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
30014,Fahrenzhausen,85777,Landkreis Freising,Bayern,DEB33,DEB3,DEB
1259313,Faid,56814,Landkreis Cochem-Zell,Rheinland-Pfalz,DEB33,DEB3,DEB
957045,Falkenberg,84326,Landkreis Rottal-Inn,Bayern,DEB33,DEB3,DEB
968894,Falkenberg,95685,Landkreis Tirschenreuth,Bayern,DEB33,DEB3,DEB
1332949,Falkenberg,16259,Landkreis Märkisch-Oderland,Brandenburg,DEB33,DEB3,DEB
1303469,Falkenberg/Elster,4895,Landkreis Elbe-Elster,Brandenburg,DEB33,DEB3,DEB
959638,Falkenfels,94350,Landkreis Straubing-Bogen,Bayern,DEB33,DEB3,DEB
1332950,Falkenhagen (Mark),15306,Landkreis Märkisch-Oderland,Brandenburg,DEB33,DEB3,DEB
1251557,Falkensee,14612,Landkreis Havelland,Brandenburg,DEB33,DEB3,DEB
961329,Falkenstein,93167,Landkreis Cham,Bayern,DEB33,DEB3,DEB
1254709,Falkenstein,67808,Donnersbergkreis,Rheinland-Pfalz,DEB3D,DEB3,DEB
64313,Falkenstein/Harz,6333,Landkreis Harz,Sachsen-Anhalt,DEB33,DEB3,DEB
64313,Falkenstein/Harz,6463,Landkreis Harz,Sachsen-Anhalt,DEB33,DEB3,DEB
64313,Falkenstein/Harz,6543,Landkreis Harz,Sachsen-Anhalt,DEB33,DEB3,DEB
444321,Falkenstein/Vogtland,8223,Vogtlandkreis,Sachsen,DED44,DED4,DED
444321,Falkenstein/Vogtland,8239,Vogtlandkreis,Sachsen,DED44,DED4,DED
2820964,Fambach,98597,Landkreis Schmalkalden-Meiningen,Thüringen,DEB33,DEB3,DEB
939345,Farchant,82490,Landkreis Garmisch-Partenkirchen,Bayern,DEB33,DEB3,DEB
176741,Fargau-Pratjau,24256,Kreis Plön,Schleswig-Holstein,DEA14,DEA1,DEA
2406525,Farnstädt,6279,Saalekreis,Sachsen-Anhalt,DEE0B,DEE0,DEE
1256955,Farschweiler,54317,Landkreis Trier-Saarburg,Rheinland-Pfalz,DEB33,DEB3,DEB
1079016,Farven,27446,Landkreis Rotenburg (Wümme),Niedersachsen,DEB33,DEB3,DEB
1797919,Faßberg,29328,Landkreis Celle,Niedersachsen,DEB33,DEB3,DEB
394513,Faulbach,97906,Landkreis Miltenberg,Bayern,DEB33,DEB3,DEB
1427272,Faulenrost,17139,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
952359,Fedderingen,25779,Kreis Dithmarschen,Schleswig-Holstein,DEA14,DEA1,DEA
451704,Fehl-Ritzhausen,56472,Westerwaldkreis,Rheinland-Pfalz,DEB1B,DEB1,DEB
382448,Fehmarn,23769,Kreis Ostholstein,Schleswig-Holstein,DEA14,DEA1,DEA
1302389,Fehrbellin,16818,Landkreis Ostprignitz-Ruppin,Brandenburg,DEB33,DEB3,DEB
1302389,Fehrbellin,16833,Landkreis Ostprignitz-Ruppin,Brandenburg,DEB33,DEB3,DEB
1302389,Fehrbellin,16845,Landkreis Ostprignitz-Ruppin,Brandenburg,DEB33,DEB3,DEB
942115,Feichten an der Alz,84550,Landkreis Altötting,Bayern,DEB33,DEB3,DEB
1244037,Feilbingert,67824,Landkreis Bad Kreuznach,Rheinland-Pfalz,DEB33,DEB3,DEB
1021692,Feilitzsch,95183,Landkreis Hof,Bayern,DEB33,DEB3,DEB
1152683,Feilsdorf,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
932437,Feldafing,82340,Landkreis Starnberg,Bayern,DEB33,DEB3,DEB
418335,Feldatal,36325,Vogelsbergkreis,Hessen,DE725,DE72,DE7
317609,Feldberg,79868,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg,DEB33,DEB3,DEB
1419920,Feldberger Seenlandschaft,17258,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
548501,Felde,24242,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,DEA14,DEA1,DEA
532396,Feldhorst,23858,Kreis Stormarn,Schleswig-Holstein,DEA14,DEA1,DEA
959643,Feldkirchen,94351,Landkreis Straubing-Bogen,Bayern,DEB33,DEB3,DEB
2168242,Feldkirchen,85622,Landkreis München,Bayern,DEB33,DEB3,DEB
2186920,Feldkirchen-Westerham,83620,Landkreis Rosenheim,Bayern,DEB33,DEB3,DEB
1322602,Felixsee,3130,Landkreis Spree-Neiße,Brandenburg,DEB33,DEB3,DEB
1255915,Fell,54341,Landkreis Trier-Saarburg,Rheinland-Pfalz,DEB33,DEB3,DEB
401692,Fellbach,70734,Rems-Murr-Kreis,Baden-Württemberg,DE116,DE11,DE1
401692,Fellbach,70736,Rems-Murr-Kreis,Baden-Württemberg,DE116,DE11,DE1
349936,Fellen,97778,Landkreis Main-Spessart,Bayern,DEB33,DEB3,DEB
958631,Fellheim,87748,Landkreis Unterallgäu,Bayern,DEB33,DEB3,DEB
548489,Felm,24161,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,DEA14,DEA1,DEA
548489,Felm,24214,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,DEA14,DEA1,DEA
548489,Felm,24244,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,DEA14,DEA1,DEA
452193,Felsberg,34587,Schwalm-Eder-Kreis,Hessen,DE735,DE73,DE7
421920,Fensdorf,57580,Landkreis Altenkirchen,Rheinland-Pfalz,DEB33,DEB3,DEB
962182,Fensterbach,92269,Landkreis Schwandorf,Bayern,DEB33,DEB3,DEB
1410797,Ferdinandshof,17379,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
2393748,Ferna,37339,Landkreis Eichsfeld,Thüringen,DEB33,DEB3,DEB
418621,Fernwald,35463,Landkreis Gießen,Hessen,DEB33,DEB3,DEB
1163512,Ferschweiler,54668,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
64626,Feucht,90537,Landkreis Nürnberger Land,Bayern,DEB33,DEB3,DEB
534090,Feuchtwangen,91555,Landkreis Ansbach,Bayern,DEB33,DEB3,DEB
1108076,Feuerscheid,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
1075990,Feusdorf,54584,Landkreis Vulkaneifel,Rheinland-Pfalz,DEB33,DEB3,DEB
1071014,Fichtelberg,95686,Landkreis Bayreuth,Bayern,DEB33,DEB3,DEB
390787,Fichtenau,74579,Landkreis Schwäbisch Hall,Baden-Württemberg,DEB33,DEB3,DEB
391364,Fichtenberg,74427,Landkreis Schwäbisch Hall,Baden-Württemberg,DEB33,DEB3,DEB
1332897,Fichtenhöhe,15306,Landkreis Märkisch-Oderland,Brandenburg,DEB33,DEB3,DEB
1303813,Fichtwald,4936,Landkreis Elbe-Elster,Brandenburg,DEB33,DEB3,DEB
176737,Fiefbergen,24217,Kreis Plön,Schleswig-Holstein,DEA14,DEA1,DEA
418138,Fiersbach,57635,Landkreis Altenkirchen,Rheinland-Pfalz,DEB33,DEB3,DEB
2796535,Filderstadt,70794,Landkreis Esslingen,Baden-Württemberg,DEB33,DEB3,DEB
2796535,Filderstadt,71111,Landkreis Esslingen,Baden-Württemberg,DEB33,DEB3,DEB
536241,Filsen,56341,Rhein-Lahn-Kreis,Rheinland-Pfalz,DEB1A,DEB1,DEB
1187427,Filsum,26849,Landkreis Leer,Niedersachsen,DEB33,DEB3,DEB
1269809,Filz,56766,Landkreis Cochem-Zell,Rheinland-Pfalz,DEB33,DEB3,DEB
1424148,Fincken,17209,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
1253879,Finkenbach-Gersweiler,67822,Donnersbergkreis,Rheinland-Pfalz,DEB3D,DEB3,DEB
2020633,Finkenthal,17179,Landkreis Rostock,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
2402383,Finne,6647,Burgenlandkreis,Sachsen-Anhalt,DEE08,DEE0,DEE
2402403,Finneland,6647,Burgenlandkreis,Sachsen-Anhalt,DEE08,DEE0,DEE
163177,Finnentrop,57413,Kreis Olpe,Nordrhein-Westfalen,DEA14,DEA1,DEA
933966,Finning,86923,Landkreis Landsberg am Lech,Bayern,DEB33,DEB3,DEB
957089,Finningen,89435,Landkreis Dillingen an der Donau,Bayern,DEB33,DEB3,DEB
934744,Finsing,85464,Landkreis Erding,Bayern,DEB33,DEB3,DEB
1322947,Finsterwalde,3238,Landkreis Elbe-Elster,Brandenburg,DEB33,DEB3,DEB
357073,Fintel,27389,Landkreis Rotenburg (Wümme),Niedersachsen,DEB33,DEB3,DEB
2012929,Firrel,26835,Landkreis Leer,Niedersachsen,DEB33,DEB3,DEB
1256028,Fisch,54439,Landkreis Trier-Saarburg,Rheinland-Pfalz,DEB33,DEB3,DEB
968903,Fischach,86850,Landkreis Augsburg,Bayern,DEB33,DEB3,DEB
1245111,Fischbach,55743,Landkreis Birkenfeld,Rheinland-Pfalz,DEB33,DEB3,DEB
1248683,Fischbach,67693,Landkreis Kaiserslautern,Rheinland-Pfalz,DEB33,DEB3,DEB
